Subject,SubjectID,Condition,trial_day,trial_time,trial_condition,experiment_day,days_past,day_no,RT,condition_time_box,Response,Total Number of Names,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural Exists,Only Number Exists
2097,u9o403tsqu,BAR,Monday,midday,backward,Tuesday,1,1,17177.3,Midday (noon - 6 pm),Daniel Silas,2,1,1,2,0,0,0,1,1,,
2097,u9o403tsqu,BAR,Monday,morning,backward,Tuesday,1,1,4874.4,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2097,u9o403tsqu,BAR,Sunday,evening,backward,Tuesday,2,2,12327,Evening (after 6 pm),Danielle Leilani,2,2,0,2,0,0,0,0,2,,
2097,u9o403tsqu,BAR,Sunday,midday,backward,Tuesday,2,2,6214,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2097,u9o403tsqu,BAR,Sunday,morning,backward,Tuesday,2,2,2397.3,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2097,u9o403tsqu,BAR,Saturday,evening,backward,Tuesday,3,3,28071.2,Evening (after 6 pm),Danielle,1,1,0,1,0,0,0,0,1,,
2097,u9o403tsqu,BAR,Saturday,midday,backward,Tuesday,3,3,5999.1,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2097,u9o403tsqu,BAR,Saturday,morning,backward,Tuesday,3,3,25299,Morning (until noon),Karen Joe Jonah Maddie Roman KP,6,5,5,6,0,0,0,5,5,,
2098,w8qwoz57p5,FOR,Friday,morning,forward,Monday,3,0,29441.2,Morning (until noon),Jimmy Bauman - In the hallway of our house,1,1,1,1,0,0,0,1,1,,
2098,w8qwoz57p6,FOR,Friday,midday,forward,Monday,3,0,47347.8,Midday (noon - 6 pm),"Jimmy Bauman - Main room of house, DAvid Pavletic- Main room of house, Jack Smolik - Main room of house",13,13,13,13,0,0,0,13,13,,
2098,w8qwoz57p7,FOR,Friday,evening,forward,Monday,3,0,81636.1,Evening (after 6 pm),"Jimmy Bauman , David Pavletic , Jack Smolik, Adit Murkjee, Connor Follin, Randy Tran, Sam Linhardt , Ari Grossberg , , All at a bar called Red Lion",12,5,5,8,4,4,4,1,1,,
2098,w8qwoz57p8,FOR,Saturday,morning,forward,Monday,2,1,5441.3,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
2098,w8qwoz57p9,FOR,Saturday,midday,forward,Monday,2,1,52586.7,Midday (noon - 6 pm),"David Halferson, AJ Schroder , Gabe Gonzalez, Jim Collins, Harsh Patel, Jack Smolik, Cooper Michael , , Exec meeting in our chapter house",7,7,6,7,0,0,0,6,7,,
2098,w8qwoz57p10,FOR,Saturday,evening,forward,Monday,2,1,49308.8,Evening (after 6 pm),"David Halferson, AJ Schroder , Gabe Gonzalez, Jim Collins, Harsh Patel, Jack Smolik, Cooper Michael , Ria Shrikanth , Stephanie Habel , Lanie Missenur, Anne Farah , Jimmy Bauman , , All at chapter house playing card games",12,5,4,12,0,0,0,4,5,,
2098,w8qwoz57p11,FOR,Sunday,morning,forward,Monday,1,2,15931.6,Morning (until noon),Branden Vilk - Walked around campus,1,1,1,1,0,0,0,1,1,,
2098,w8qwoz57p12,FOR,Sunday,midday,forward,Monday,1,2,28348,Midday (noon - 6 pm),"Jack Smolik, David Paveltic , Cooper Micheal , , All went to lunch and study at Ikenberry Commons SDRP",3,3,2,3,0,0,0,2,3,,
2098,w8qwoz57p13,FOR,Sunday,evening,forward,Monday,1,2,31861.1,Evening (after 6 pm),"Robery Johnson, Andrew Ward, , Main room of house watching movies",2,2,2,2,0,0,0,2,2,,
2098,w8qwoz57p14,FOR,Monday,morning,forward,Monday,0,3,16789,Morning (until noon),Jack Smolik - Kitchen cooking breakfast,1,1,0,1,0,0,0,0,1,,
2098,w8qwoz57p15,FOR,Monday,midday,forward,Monday,0,3,56233.9,Midday (noon - 6 pm),"Randy Tran - In class toghether taking notes, Jimmy Bauman - In class, Jack Smolik - getting lunch , Andrew WArd - getting lunch , Nathaniel Moss - studying at library",5,5,3,5,0,0,0,3,5,,
2098,w8qwoz57p16,FOR,Monday,evening,forward,Monday,0,3,13929.8,Evening (after 6 pm),"No one, stayed in room studying for upcoming lab test",1,0,0,0,0,0,0,0,0,,
2099,9jfcpb7gx7,BAR,Monday,evening,backward,Monday,0,0,22287.7,Evening (after 6 pm),my friends,2,2,2,2,0,0,0,2,2,y,
2099,9jfcpb7gx7,BAR,Monday,midday,backward,Monday,0,0,12966.7,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2099,9jfcpb7gx7,BAR,Monday,morning,backward,Monday,0,0,38025.6,Morning (until noon),my classmates,2,2,2,2,0,0,0,2,2,y,
2099,9jfcpb7gx7,BAR,Sunday,evening,backward,Monday,1,1,17088.6,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2099,9jfcpb7gx7,BAR,Sunday,midday,backward,Monday,1,1,4928.1,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2099,9jfcpb7gx7,BAR,Sunday,morning,backward,Monday,1,1,5826.4,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2099,9jfcpb7gx7,BAR,Saturday,evening,backward,Monday,2,2,30467.3,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2099,9jfcpb7gx7,BAR,Saturday,midday,backward,Monday,2,2,11448.4,Midday (noon - 6 pm),my bible study group,2,2,2,2,0,0,0,2,2,y,
2099,9jfcpb7gx7,BAR,Saturday,morning,backward,Monday,2,2,13062.1,Morning (until noon),my friend Nguyen,1,1,1,1,0,0,0,1,1,,
2099,9jfcpb7gx7,BAR,Friday,evening,backward,Monday,3,3,50716,Evening (after 6 pm),my friend,1,1,1,1,0,0,0,1,1,,
2099,9jfcpb7gx7,BAR,Friday,midday,backward,Monday,3,3,61965.5,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2099,9jfcpb7gx7,BAR,Friday,morning,backward,Monday,3,3,3932.9,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2100,ffwaqbf1sa,BAR,Wednesday,evening,backward,Wednesday,0,0,11825.9,Evening (after 6 pm),Nobody,0,0,0,0,0,0,0,0,0,,
2100,ffwaqbf1sa,BAR,Wednesday,midday,backward,Wednesday,0,0,60072.9,Midday (noon - 6 pm),"Aliya - roommate, Haley West - Psych teacher (+ classmates but their names are unknown), Tyrese, Queen, Ashley",9,9,9,9,0,0,0,9,9,y,
2100,ffwaqbf1sa,BAR,Wednesday,morning,backward,Wednesday,0,0,573447.4,Morning (until noon),Aliya - roommate,1,0,0,1,0,0,0,0,0,,
2100,ffwaqbf1sa,BAR,Tuesday,evening,backward,Wednesday,1,1,85122.6,Evening (after 6 pm),"Ayo , Aliya",2,2,1,2,0,0,0,1,2,,
2100,ffwaqbf1sa,BAR,Tuesday,midday,backward,Wednesday,1,1,29620.9,Midday (noon - 6 pm),"Trinton, Nyah, Ayo",3,2,2,3,0,0,0,2,2,,
2100,ffwaqbf1sa,BAR,Tuesday,morning,backward,Wednesday,1,1,12980.6,Morning (until noon),"Amal, Meghan, Aliya",3,1,1,3,0,0,0,1,1,,
2100,ffwaqbf1sa,BAR,Monday,evening,backward,Wednesday,2,2,27449.7,Evening (after 6 pm),"Ayo, Georgia, Aliya",3,3,1,3,0,0,0,1,3,,
2100,ffwaqbf1sa,BAR,Monday,midday,backward,Wednesday,2,2,130575.7,Midday (noon - 6 pm),Aliya,1,0,0,1,0,0,0,0,0,,
2100,ffwaqbf1sa,BAR,Monday,morning,backward,Wednesday,2,2,37576.3,Morning (until noon),"Aliya, Haley West, Shawn, Sidney",4,2,2,4,0,0,0,2,2,,
2100,ffwaqbf1sa,BAR,Sunday,evening,backward,Wednesday,3,3,22549.7,Evening (after 6 pm),"Aliya, Nathan",2,2,1,2,0,0,0,1,2,,
2100,ffwaqbf1sa,BAR,Sunday,midday,backward,Wednesday,3,3,13028.8,Midday (noon - 6 pm),"Nathan, Aliya",2,0,0,2,0,0,0,0,0,,
2100,ffwaqbf1sa,BAR,Sunday,morning,backward,Wednesday,3,3,57852.7,Morning (until noon),Nathan,1,0,0,1,0,0,0,0,0,,
2101,j0wfyyavmv,BAR,Saturday,evening,backward,Saturday,0,0,6866.2,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
2101,j0wfyyavmv,BAR,Saturday,midday,backward,Saturday,0,0,11013.9,Midday (noon - 6 pm),"grace (roommate), pargol (roommate)",4,4,4,4,0,0,0,4,4,,
2101,j0wfyyavmv,BAR,Saturday,morning,backward,Saturday,0,0,29227.5,Morning (until noon),"clara, interviewer, dillon, interviewer, sandra, interviewer, skyler, staff",9,9,9,4,5,5,5,4,4,y,
2101,j0wfyyavmv,BAR,Friday,evening,backward,Saturday,1,1,6593.3,Evening (after 6 pm),roomates,2,2,2,2,0,0,0,2,2,y,
2101,j0wfyyavmv,BAR,Friday,midday,backward,Saturday,1,1,20514.4,Midday (noon - 6 pm),"faith, darian , roommates ",4,2,2,4,0,0,0,2,2,y,
2101,j0wfyyavmv,BAR,Friday,morning,backward,Saturday,1,1,5961.4,Morning (until noon),pargol,1,0,0,1,0,0,0,0,0,,
2101,j0wfyyavmv,BAR,Thursday,evening,backward,Saturday,2,2,4331,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
2101,j0wfyyavmv,BAR,Thursday,midday,backward,Saturday,2,2,20697.4,Midday (noon - 6 pm),"maddie , serena , target worker, walmart worker , espresso royale worker",5,5,5,2,3,3,3,2,2,,
2101,j0wfyyavmv,BAR,Thursday,morning,backward,Saturday,2,2,6741.5,Morning (until noon),ellory,1,0,1,1,0,0,0,1,0,,
2101,j0wfyyavmv,BAR,Wednesday,evening,backward,Saturday,3,3,3329.4,Evening (after 6 pm),alex,1,1,1,1,0,0,0,1,1,,
2101,j0wfyyavmv,BAR,Wednesday,midday,backward,Saturday,3,3,2798.1,Midday (noon - 6 pm),"grace , bella",2,2,1,2,0,0,0,1,2,,
2101,j0wfyyavmv,BAR,Wednesday,morning,backward,Saturday,3,3,5027,Morning (until noon),alex,1,0,0,1,0,0,0,0,0,,
2102,fs3zuwt2pl,FR,FR,FR,FR,Monday,0,0,49477.5,"Julian, Anthony, Natalia, Erin, Hasen, Bclay, Michael, Boyle, Arianna, Jimbo, Sean, CMN Teacher",,12,,12,12,0,0,0,12,12,,
2103,6sk79rlg9k,BAR,Monday,evening,backward,Monday,0,0,9552,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2103,6sk79rlg9k,BAR,Monday,midday,backward,Monday,0,0,8810.2,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2103,6sk79rlg9k,BAR,Monday,morning,backward,Monday,0,0,42970.1,Morning (until noon),"Ryan, Sarthak, Guy in yellow hoodie, Guy who sat near me in ECON, ",8,8,8,6,2,2,2,6,6,,
2103,6sk79rlg9k,BAR,Sunday,evening,backward,Monday,1,1,39148.1,Evening (after 6 pm),"Ryan, Michael, Wenyu, Rajeev, Sasha",6,6,4,6,0,0,0,4,6,,
2103,6sk79rlg9k,BAR,Sunday,midday,backward,Monday,1,1,63603.7,Midday (noon - 6 pm),"Mom, Dad, Panera employee, Oishi employee, Oishi hostess",8,4,2,7,1,0,1,2,3,,
2103,6sk79rlg9k,BAR,Sunday,morning,backward,Monday,1,1,55884.1,Morning (until noon),"Alexi, ",1,0,0,1,0,0,0,0,0,,
2103,6sk79rlg9k,BAR,Saturday,evening,backward,Monday,2,2,11745.4,Evening (after 6 pm),"Alexi, Mom, Dad, ",3,3,2,3,0,0,0,2,3,,
2103,6sk79rlg9k,BAR,Saturday,midday,backward,Monday,2,2,29905.6,Midday (noon - 6 pm),"Five Guys employee, Box Lunch employee",4,4,4,0,4,4,4,0,0,,
2103,6sk79rlg9k,BAR,Saturday,morning,backward,Monday,2,2,63471.1,Morning (until noon),"2nd and Charles employee, Bed, Bath and Beyond employee, Great Clips employee, Guy next to me at Great Clips, Hair stylist next to me at Great Clips, ",6,6,6,0,6,6,6,0,0,,
2103,6sk79rlg9k,BAR,Friday,evening,backward,Monday,3,3,93732.4,Evening (after 6 pm),"Uncle Julio's employee, Uncle Julio's host, Barnes and Noble employee, Mom, Dad, Alexi",5,4,4,3,2,1,2,3,2,,
2103,6sk79rlg9k,BAR,Friday,midday,backward,Monday,3,3,32607.8,Midday (noon - 6 pm),"Sarthak, Rajeev, Will, Ladarius, Wenyu",5,2,2,5,0,0,0,2,2,,
2103,6sk79rlg9k,BAR,Friday,morning,backward,Monday,3,3,5111.2,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2104,8pyzsz22fs,FR,FR,FR,FR,Saturday,0,0,78849.2,"Ninawa, Ciara, Caylee, PJ, Kerry, Nick, Kevin, Sam, Leah, Leah, Nya, Becca, Chris, Gerardo, Tyler, Piotr",,11,,11,11,0,0,0,11,11,,
2105,8zcj7njevl,FR,FR,FR,FR,Wednesday,0,0,52338.6,Friends. UIUC students in UGL.,,4,,4,0,4,4,4,0,0,,
2106,32adofdo34,BAR,Monday,evening,backward,Monday,0,0,69808,Evening (after 6 pm),"my roommate, anna from smp meeting, maha from smp meeting, my friend who lives down the hallway, the guy who gave me my meal at dinner",13,13,13,10,3,3,3,10,10,,
2106,32adofdo34,BAR,Monday,midday,backward,Monday,0,0,23761.7,Midday (noon - 6 pm),my roommate,1,1,1,1,0,0,0,1,1,,
2106,32adofdo34,BAR,Monday,morning,backward,Monday,0,0,45405.4,Morning (until noon),"about 12 people in my 2nd class, about 2 people in my 1st class, person i sat beside on the bus",17,11,11,4,13,11,11,0,0,,
2106,32adofdo34,BAR,Sunday,evening,backward,Monday,1,1,66363.7,Evening (after 6 pm),"my roommate, zeke on football team, miles from down the hall, marc from down the hall, dude from chinese place",9,9,7,6,1,1,1,6,8,,
2106,32adofdo34,BAR,Sunday,midday,backward,Monday,1,1,29858.7,Midday (noon - 6 pm),"my mom, my sisters, my roommate, miles from down the hall, marc from down the hall",8,2,1,5,3,0,2,1,0,,
2106,32adofdo34,BAR,Sunday,morning,backward,Monday,1,1,8882.6,Morning (until noon),"my mom, my sisters",4,4,4,4,0,0,0,4,4,,
2106,32adofdo34,BAR,Saturday,evening,backward,Monday,2,2,17208.6,Evening (after 6 pm),"my roommate, my sisters, my mom",6,2,2,6,0,0,0,2,2,,
2106,32adofdo34,BAR,Saturday,midday,backward,Monday,2,2,39087.6,Midday (noon - 6 pm),"my roommate, my mom, my sisters, cashier from beauty supply store",8,2,2,6,2,2,2,0,0,,
2106,32adofdo34,BAR,Saturday,morning,backward,Monday,2,2,6482.8,Morning (until noon),my roommate,1,0,0,1,0,0,0,0,0,,
2106,32adofdo34,BAR,Friday,evening,backward,Monday,3,3,40552.6,Evening (after 6 pm),"my roommate, women's basketball team",5,4,4,5,0,0,0,4,4,,
2106,32adofdo34,BAR,Friday,midday,backward,Monday,3,3,22030.3,Midday (noon - 6 pm),"women's basketball team, my roommate, post office lady",6,1,1,5,1,1,1,0,0,,
2106,32adofdo34,BAR,Friday,morning,backward,Monday,3,3,17112.9,Morning (until noon),"2 people from class, ",2,2,2,0,2,2,2,0,0,,
2107,84cskm82o6,BAR,Monday,evening,backward,Monday,0,0,69808,Evening (after 6 pm),"my roommate, anna from smp meeting, maha from smp meeting, my friend who lives down the hallway, the guy who gave me my meal at dinner",8,8,8,8,0,0,0,8,8,,
2107,84cskm82o6,BAR,Monday,midday,backward,Monday,0,0,23761.7,Midday (noon - 6 pm),my roommate,1,0,0,1,0,0,0,0,0,,
2107,84cskm82o6,BAR,Monday,morning,backward,Monday,0,0,45405.4,Morning (until noon),"about 12 people in my 2nd class, about 2 people in my 1st class, person i sat beside on the bus",14,12,12,4,8,8,8,4,4,,
2107,84cskm82o6,BAR,Sunday,evening,backward,Monday,1,1,66363.7,Evening (after 6 pm),"my roommate, zeke on football team, miles from down the hall, marc from down the hall, dude from chinese place",7,7,6,5,2,1,2,5,5,,
2107,84cskm82o6,BAR,Sunday,midday,backward,Monday,1,1,29858.7,Midday (noon - 6 pm),"my mom, my sisters, my roommate, miles from down the hall, marc from down the hall",9,2,2,7,2,2,2,0,0,,
2107,84cskm82o6,BAR,Sunday,morning,backward,Monday,1,1,8882.6,Morning (until noon),"my mom, my sisters",4,0,0,4,0,0,0,0,0,,
2107,84cskm82o6,BAR,Saturday,evening,backward,Monday,2,2,17208.6,Evening (after 6 pm),"my roommate, my sisters, my mom",6,6,0,6,0,0,0,0,6,,
2107,84cskm82o6,BAR,Saturday,midday,backward,Monday,2,2,39087.6,Midday (noon - 6 pm),"my roommate, my mom, my sisters, cashier from beauty supply store",7,1,1,6,1,1,1,0,0,,
2107,84cskm82o6,BAR,Saturday,morning,backward,Monday,2,2,6482.8,Morning (until noon),my roommate,1,0,0,1,0,0,0,0,0,,
2107,84cskm82o6,BAR,Friday,evening,backward,Monday,3,3,40552.6,Evening (after 6 pm),"my roommate, women's basketball team",5,5,4,5,0,0,0,4,5,,
2107,84cskm82o6,BAR,Friday,midday,backward,Monday,3,3,22030.3,Midday (noon - 6 pm),"women's basketball team, my roommate, post office lady",6,1,1,5,1,1,1,0,0,,
2107,84cskm82o6,BAR,Friday,morning,backward,Monday,3,3,17112.9,Morning (until noon),"2 people from class, ",2,2,2,0,2,2,2,0,0,,
2108,cxpbxfnh2k,FOR,Thursday,morning,forward,Sunday,3,0,65397.4,Morning (until noon),"Julie, Karen, Shelby",3,3,3,3,0,0,0,3,3,,
2108,cxpbxfnh2k,FOR,Thursday,midday,forward,Sunday,3,0,19720.1,Midday (noon - 6 pm),nobody,0,0,0,0,0,0,0,0,0,,
2108,cxpbxfnh2k,FOR,Thursday,evening,forward,Sunday,3,0,3813,Evening (after 6 pm),nobody,0,0,0,0,0,0,0,0,0,,
2108,cxpbxfnh2k,FOR,Friday,morning,forward,Sunday,2,1,6662.1,Morning (until noon),David,1,1,1,1,0,0,0,1,1,,
2108,cxpbxfnh2k,FOR,Friday,midday,forward,Sunday,2,1,6755.2,Midday (noon - 6 pm),ulia,1,1,1,1,0,0,0,1,1,,
2108,cxpbxfnh2k,FOR,Friday,evening,forward,Sunday,2,1,5020.8,Evening (after 6 pm),Mom,1,1,1,0,0,0,0,1,1,,
2108,cxpbxfnh2k,FOR,Saturday,morning,forward,Sunday,1,2,8226.1,Morning (until noon),"Mom, Michelle",2,2,1,2,0,0,0,1,2,,
2108,cxpbxfnh2k,FOR,Saturday,midday,forward,Sunday,1,2,5525.4,Midday (noon - 6 pm),"Cal, Sam",2,2,2,2,0,0,0,2,2,,
2108,cxpbxfnh2k,FOR,Saturday,evening,forward,Sunday,1,2,4467.4,Evening (after 6 pm),nobody,0,0,0,0,0,0,0,0,0,,
2108,cxpbxfnh2k,FOR,Sunday,morning,forward,Sunday,0,3,4630.2,Morning (until noon),mom,1,1,0,0,0,0,0,0,1,,
2108,cxpbxfnh2k,FOR,Sunday,midday,forward,Sunday,0,3,5135.7,Midday (noon - 6 pm),david,1,1,1,0,0,0,0,1,1,,
2108,cxpbxfnh2k,FOR,Sunday,evening,forward,Sunday,0,3,4716.1,Evening (after 6 pm),nobody,0,0,0,0,0,0,0,0,0,,
2109,eeyl14ocfn,FOR,Thursday,morning,forward,Sunday,3,0,25447.7,Morning (until noon),"Collin, Mike, Andy, Andrew, Noah, and Sofia",10,10,10,10,0,0,0,10,10,,
2109,eeyl14ocfn,FOR,Thursday,midday,forward,Sunday,3,0,22009.5,Midday (noon - 6 pm),"Tom, Glenn, Ian, and Matt",4,4,4,4,0,0,0,4,4,,
2109,eeyl14ocfn,FOR,Thursday,evening,forward,Sunday,3,0,17233,Evening (after 6 pm),"Noah, Sofia, Aidan, and Frank",4,3,3,4,0,0,0,3,3,,
2109,eeyl14ocfn,FOR,Friday,morning,forward,Sunday,2,1,16924.7,Morning (until noon),None,0,0,0,0,0,0,0,0,0,,
2109,eeyl14ocfn,FOR,Friday,midday,forward,Sunday,2,1,21121.9,Midday (noon - 6 pm),"Matt, Kuba, and Zach",7,7,4,7,0,0,0,4,7,,
2109,eeyl14ocfn,FOR,Friday,evening,forward,Sunday,2,1,6152.7,Evening (after 6 pm),"Matt, Kuba, and Zach",8,1,1,8,0,0,0,1,1,,
2109,eeyl14ocfn,FOR,Saturday,morning,forward,Sunday,1,2,9794.2,Morning (until noon),"Pete, Matt, Kuba, and Zach, ",7,7,0,7,0,0,0,0,7,,
2109,eeyl14ocfn,FOR,Saturday,midday,forward,Sunday,1,2,7855.6,Midday (noon - 6 pm),"Matt, Kuba, and Zach, ",7,0,0,7,0,0,0,0,0,,
2109,eeyl14ocfn,FOR,Saturday,evening,forward,Sunday,1,2,11907.7,Evening (after 6 pm),"Matt, Kuba, Zach, Bianca",5,5,2,5,0,0,0,2,5,,
2109,eeyl14ocfn,FOR,Sunday,morning,forward,Sunday,0,3,7724.9,Morning (until noon),None,0,0,0,0,0,0,0,0,0,,
2109,eeyl14ocfn,FOR,Sunday,midday,forward,Sunday,0,3,14923.4,Midday (noon - 6 pm),"Mike, Collin, Andy, Andrew, and Tommy",6,6,4,6,0,0,0,4,6,,
2109,eeyl14ocfn,FOR,Sunday,evening,forward,Sunday,0,3,10940.4,Evening (after 6 pm),"Mike, Collin, Andrew, Andy",5,1,0,5,0,0,0,0,1,,
2110,jgq5jaoll7,FR,FR,FR,FR,Friday,0,0,33611,"Frida , Moises, Carlos , Amina , Jack",,5,,5,5,0,0,0,5,5,,
2111,nhbz0zldfx,BAR,Monday,evening,backward,Monday,0,0,41177.6,Evening (after 6 pm),"Quinton, Luisa, Xavier, Erin, Tanveer, Riva, people in the elevator",7,7,7,5,2,2,2,5,5,,
2111,nhbz0zldfx,BAR,Monday,midday,backward,Monday,0,0,74985.1,Midday (noon - 6 pm),"Stav, Erin, Tanveer, Riva, people in the elevator, boy that sits next to me in class, Dalya, Matthew",11,8,8,7,4,2,2,6,6,,
2111,nhbz0zldfx,BAR,Monday,morning,backward,Monday,0,0,40640.8,Morning (until noon),"Stav, Matthew, boy that sits next to me in class, ",4,3,3,3,1,0,0,3,3,,
2111,nhbz0zldfx,BAR,Sunday,evening,backward,Monday,1,1,44758,Evening (after 6 pm),"Alex, Quinton, Wil, Marie, Erin, Riva, Tanveer, Luisa, Xavier, Grandma, Grandpa, people in the elevator",10,10,5,8,2,0,2,5,8,,
2111,nhbz0zldfx,BAR,Sunday,midday,backward,Monday,1,1,74084.4,Midday (noon - 6 pm),"Luisa, Quinton, Xavier, Riva, Tanveer, ",6,3,2,6,0,0,0,2,3,,
2111,nhbz0zldfx,BAR,Sunday,morning,backward,Monday,1,1,9959.3,Morning (until noon),"Luisa, Riva, Tanveer",3,0,0,3,0,0,0,0,0,,
2111,nhbz0zldfx,BAR,Saturday,evening,backward,Monday,2,2,88893.1,Evening (after 6 pm),"Jensen, Luisa, Xavier, Holly, Marie, Quinton, Grandma, Alex, Andy, Michael, David, Emma, people at Kams, Sam, Joel, Riva, Tanveer",12,12,7,10,2,0,2,7,10,,
2111,nhbz0zldfx,BAR,Saturday,midday,backward,Monday,2,2,19135.4,Midday (noon - 6 pm),"Luisa, Xavier, Quinton, Riva, Tanveer",5,1,0,5,0,0,0,0,1,,
2111,nhbz0zldfx,BAR,Saturday,morning,backward,Monday,2,2,16377.6,Morning (until noon),"Riva, Tanveer, Matthew",3,0,0,3,0,0,0,0,0,,
2111,nhbz0zldfx,BAR,Friday,evening,backward,Monday,3,3,159288,Evening (after 6 pm),"Erin, Riva, Kat, Tiffany, Olivia, Natalie, Tanveer, Matthew, Josh, Gabby, people at Red Lion, ",10,10,4,8,2,0,2,4,8,,
2111,nhbz0zldfx,BAR,Friday,midday,backward,Monday,3,3,13531.8,Midday (noon - 6 pm),"erin, riva, stav, matthew, tanveer",5,1,1,5,0,0,0,1,1,,
2111,nhbz0zldfx,BAR,Friday,morning,backward,Monday,3,3,11751.4,Morning (until noon),"stav, matthew, erin, riva, tanveer",5,0,0,5,0,0,0,0,0,,
2112,qglvsdd6r7,BAR,Sunday,evening,backward,Sunday,0,0,47854.5,Evening (after 6 pm),"Bobby, Marissa",2,2,2,2,0,0,0,2,2,,
2112,qglvsdd6r7,BAR,Sunday,midday,backward,Sunday,0,0,30542.4,Midday (noon - 6 pm),"Sia, Chris, Bobby",3,2,2,3,0,0,0,2,2,,
2112,qglvsdd6r7,BAR,Sunday,morning,backward,Sunday,0,0,12372.3,Morning (until noon),Bobby,5,3,3,5,0,0,0,3,3,,
2112,qglvsdd6r7,BAR,Saturday,evening,backward,Sunday,1,1,72379,Evening (after 6 pm),"Bobby, worker at PAR store, Nicole, Victoria",5,5,2,3,2,2,2,0,3,,
2112,qglvsdd6r7,BAR,Saturday,midday,backward,Sunday,1,1,48189.3,Midday (noon - 6 pm),"Bobby, Luke, Chase, Angie",3,0,0,3,0,0,0,0,0,,
2112,qglvsdd6r7,BAR,Saturday,morning,backward,Sunday,1,1,32002.2,Morning (until noon),"Marissa, Luke",2,1,1,2,0,0,0,1,1,,
2112,qglvsdd6r7,BAR,Friday,evening,backward,Sunday,2,2,167386.1,Evening (after 6 pm),"Marissa, Bobby, Indian couple at Japan house, worker at Subway, worker at Rosati's",7,7,2,5,2,0,2,2,5,,
2112,qglvsdd6r7,BAR,Friday,midday,backward,Sunday,2,2,109591.7,Midday (noon - 6 pm),"Xie, Bobby, Marissa, Vinny, Sneha, Mansi, Michelle, Terrence, other students at Chem office hours, Dr. Decoste",8,4,3,6,2,0,0,3,4,,
2112,qglvsdd6r7,BAR,Friday,morning,backward,Sunday,2,2,97470,Morning (until noon),"Girl behind me in Calc lecture, Marissa, Aidan, Sofia",4,1,1,3,1,1,1,0,0,,
2112,qglvsdd6r7,BAR,Thursday,evening,backward,Sunday,3,3,82675.9,Evening (after 6 pm),Marissa,1,1,0,1,0,0,0,0,1,,
2112,qglvsdd6r7,BAR,Thursday,midday,backward,Sunday,3,3,116719.2,Midday (noon - 6 pm),"Marissa, Jonathan, Jenya, lady in Psychology office, girl from 6th floor in Psych building, girl from Psych study I participated in",6,5,2,3,3,0,3,2,2,,
2112,qglvsdd6r7,BAR,Thursday,morning,backward,Sunday,3,3,52162.9,Morning (until noon),"Marissa, Calc TA, Sofia, Lily, guy next to me in Calc discussion",5,2,1,4,1,1,1,0,1,,
2113,ujxkwzvkrc,FR,FR,FR,FR,Monday,0,0,26425,"Kathy, Jeff, Tommy, Olivia, Sydney, Skylar, Zena, Grace, Bella",,9,,9,9,0,0,0,9,9,,
2114,spxyd3axzk,BAR,Sunday,evening,backward,Sunday,0,0,55128.8,Evening (after 6 pm),Wayne,6,6,6,6,0,0,0,6,6,,
2114,spxyd3axzk,BAR,Sunday,midday,backward,Sunday,0,0,75734.9,Midday (noon - 6 pm),Jay,1,1,1,1,0,0,0,1,1,,
2114,spxyd3axzk,BAR,Sunday,morning,backward,Sunday,0,0,12006.9,Morning (until noon),Jay,1,0,0,1,0,0,0,0,0,,
2114,spxyd3axzk,BAR,Saturday,evening,backward,Sunday,1,1,65853,Evening (after 6 pm),"Jay, Max, Derrico, Basketball peron (8 other people)",10,10,8,2,8,8,8,0,2,,
2114,spxyd3axzk,BAR,Saturday,midday,backward,Sunday,1,1,9171.2,Midday (noon - 6 pm),"Jay , Max",2,0,0,2,0,0,0,0,0,,
2114,spxyd3axzk,BAR,Saturday,morning,backward,Sunday,1,1,9667.7,Morning (until noon),Max,1,0,0,1,0,0,0,0,0,,
2114,spxyd3axzk,BAR,Friday,evening,backward,Sunday,2,2,16701.5,Evening (after 6 pm),"Jay, Max, Ryan",4,4,3,4,0,0,0,3,4,,
